Title,Price,Registration Date,Mileage,Fuel Type,Transmission,Engine Size,Doors,Colour,Body Type,URL,Sale Date
2017 vw golf gtd estate,"13,800.00",2017,45000,Diesel,Manual,2,5,White,Estate,https://www.ebay.co.uk/itm/384711229763?hash=item5992938143:g:O3wAAOSwjXZh-aSh, 8 Feb 2022
2012 61 VOLKSWAGEN GOLF GTD 2.0 TDI 3 DOOR HATCHBACK,"4,950.00",2012,118000,Diesel,Manual,2,3,Grey,Hatchback,https://www.ebay.co.uk/itm/203817726134?hash=item2f747bb0b6:g:8fUAAOSwnu9h-ce1, 8 Feb 2022
2002 Volkswagen Golf GTI 1.8t 2 door Fully loaded 64K Miles,"2,500.00",2002,64000,Petrol,Manual,1.8,3,Silver,Hatchback,https://www.ebay.co.uk/itm/265524650740?hash=item3dd280a2f4:g:BScAAOSwm7Jh7Kvn, 9 Feb 2022
2005 55 Volkswagen Golf 1.6 FSI Automatic,"1,020.00",2005,112000,Petrol,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/393915044437?hash=item5bb72a9255:g:2aoAAOSwq1xh~lc3, 10 Feb 2022
VW Golf Estate 1.9 SE TDI ,"1,320.00",2009,131800,Diesel,Manual,1.9,5,Blue,Estate,https://www.ebay.co.uk/itm/265535003191?hash=item3dd31e9a37:g:AIIAAOSwZPBh~nl1, 10 Feb 2022
VW Golf Automatic DSG 1.4 TSI - Leather Heated Seats - AirCon - Park Sensors,"3,050.00",2009,96590,Petrol,Automatic,1.4,4,Silver,Hatchback,https://www.ebay.co.uk/itm/313862538392?hash=item4913aa4498:g:oPcAAOSwPVNh~QaG, 10 Feb 2022
VW Golf GT TDi 2.0 140 5dr,"5,000.00",2012,113000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/224824146611?hash=item3458903ab3:g:OLIAAOSwKX9h~oho, 10 Feb 2022
VW Golf Automatic DSG 1.4 TSI - Leather Heated Seats - AirCon - Park Sensors,"3,050.00",2009,96590,Petrol,Automatic,1.4,4,Silver,Hatchback,https://www.ebay.co.uk/itm/313870654943?hash=item4914261ddf:g:oPcAAOSwPVNh~QaG, 11 Feb 2022
VW Golf MK5 GT TDI 170,"1,600.00",2007,129000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/134016905693?hash=item1f3407b1dd:g:VI0AAOSwYIJiAB7L, 11 Feb 2022
vw golf mk5 gt tdi 2.0 16V 170,"1,120.00",2008,206000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/125134588302?hash=item1d229a498e:g:c8IAAOSwdh1h~p6e, 12 Feb 2022
2010 vw golf gt 2.0 tdi low mileage ,"3,300.00",2010,88000,Diesel,Manual,2,5,Red,Hatchback,https://www.ebay.co.uk/itm/373922430681?hash=item570f837ed9:g:4g4AAOSwxsxiAxBb, 12 Feb 2022
2010 VOLKSWAGEN GOLF 2.0 TDI GTD 5dr,"5,800.00",2010,151000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/194798953994?hash=item2d5aec260a:g:TbQAAOSw-Blh~uhA, 12 Feb 2022
2002 VW VOLKSWAGEN GOLF GTI MK4 3DR 2.0 PETROL MINT CONDITION NO RESERVE CLASSIC,"1,360.04",2002,125000,Petrol,Manual,2,3,,Hatchback,https://www.ebay.co.uk/itm/353900356497?hash=item52661ae391:g:0Z8AAOSw9hxiArN1, 13 Feb 2022
2007 Volkswagon Golf 1.6 Match FSI 5dr Hatchback Petrol Manual,"2,700.00",2007,71050,Petrol,Manual,1.6,5,Grey,Hatchback,https://www.ebay.co.uk/itm/353896186713?hash=item5265db4359:g:42MAAOSwGM9h-XFl, 13 Feb 2022
1990 Volkswagen Golf Mk2 GTI 16V,"7,850.00",1990,168500,Petrol,Manual,1.8,3,Green,Hatchback,https://www.ebay.co.uk/itm/325039365674?hash=item4baddb1e2a:g:oecAAOSwwadiAn9b, 13 Feb 2022
"VW Golf Plus, Petrol, 2006",453.00,2006,69602,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/185284267408?hash=item2b23cd8d90:g:7NQAAOSweNVh~~bP, 13 Feb 2022
2008 Mk5 Golf Match TDI,770.00,2008,162988,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/144396239132?hash=item219eafc11c:g:W7QAAOSwkBJh-~Ey, 13 Feb 2022
vw golf 2004 1.6 fsi auto,"13,000.00",2004,71000,Petrol,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234419046460?hash=item369476c83c:g:mgoAAOSwtjFiCPgN, 13 Feb 2022
volkswagen golf 1.9 tdi mk5 2008 BXE ,577.00,2008,186750,Diesel,Manual,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/284642390212?hash=item42460230c4:g:6j4AAOSwJSFiAEtx, 13 Feb 2022
2008 Volkswagen Golf 2.0 TDi 170 GT 5dr HATCHBACK Diesel Manual,"1,200.00",2008,162238,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/203832201098?hash=item2f75588f8a:g:W8sAAOSwugNiCmai, 14 Feb 2022
volkswagen golf 2005,750.00,2005,132500,Petrol,Manual,1.6,5,Red,Hatchback,https://www.ebay.co.uk/itm/125140741967?hash=item1d22f82f4f:g:c7AAAOSwMy1iBBVs, 14 Feb 2022
VW Golf R MK7 DSG 2014,"17,995.00",2014,47500,Petrol,Semi-Automatic,2,5,White,Hatchback,https://www.ebay.co.uk/itm/234416661029?hash=item3694526225:g:0KIAAOSwMyliBqe7, 15 Feb 2022
VW GOLF 2.0 TDI SE BLUE-MOTION DSG AUTOMATIC 30 TAX HEATED SEATS DAB HPI CLEAR!,"6,990.00",2013,119000,Diesel,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/185265325995?hash=item2b22ac87ab:g:55wAAOSwNwxh6t5j, 16 Feb 2022
2012 Volkswagen Golf 1.6 TDi 105 BlueMotion Tech Match 5dr Diesel Manual FSH MOT,"3,800.00",2012,120000,Diesel,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/125124351051?hash=item1d21fe144b:g:0N0AAOSwM4th9Wxo, 16 Feb 2022
"Volkswagen Golf GTI 2L 1984CC 115BHP September MOT 120,323 miles",557.00,2002,120325,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/275159303295?hash=item4010c5c47f:g:hbEAAOSwUqVh9C6u, 15 Feb 2022
2007 Volkswagen Golf Gti RARE COLOUR,"3,200.00",2007,148000,Petrol,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/403463897134?hash=item5df052802e:g:fSIAAOSwBKdiBZJ5, 15 Feb 2022
"2006,VOLKSWAGEN, GOLF, 1.6 FSI, 5 DOOR, HATCHBACK, MOT 25/10/2022","1,695.00",2006,86000,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/203828033752?hash=item2f7518f8d8:g:NcgAAOSwfk5iBN25, 16 Feb 2022
Volkswagen Golf 2.0 TFSI GTI DSG 5dr 2005,"3,250.00",2005,158000,Petrol,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/134023594766?hash=item1f346dc30e:g:b4oAAOSwattiCQoy, 15 Feb 2022
vw golf mk3,773.00,1994,92058,Petrol,Manual,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/284641473461?hash=item4245f433b5:g:Z8YAAOSw8Ndh~66O, 16 Feb 2022
VW Volkswagen Gold 1.9 TDI Sport - 2004,380.00,2004,162784,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/255378479522?hash=item3b75be59a2:g:L6AAAOSwYppiBA-Q, 16 Feb 2022
"VOLKSWAGEN GOLF MK4 GTI 2.0, 3 Doors, Only 65,000 Miles","1,750.00",2001,65000,Petrol,Manual,2,3,Other,Hatchback,https://www.ebay.co.uk/itm/203828303302?hash=item2f751d15c6:g:ZiwAAOSwu75h7rLt, 17 Feb 2022
"2009 VW Golf, 1.9tdi Match, 5 door, manual, diesel. Cambelt and clutch done.","1,300.00",2009,161000,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/134028360194?hash=item1f34b67a02:g:R4AAAOSw~gZiD6VU, 18 Feb 2022
VW Golf 1.6 SE 2001 ULEZ COMPLIANT.,636.00,2001,138500,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/255384571374?hash=item3b761b4dee:g:b3gAAOSwKJ9iCPeY, 18 Feb 2022
MK5 Volkswagen Golf R32,"7,800.00",2009,90850,Petrol,Automatic,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/165340203680?hash=item267f0b4aa0:g:I74AAOSwKx9iDXC4, 18 Feb 2022
Vw MK6 TDI ,"2,000.00",2009,136000,Disel,Manual,2,5,Grey,Estate,https://www.ebay.co.uk/itm/203837392256?hash=item2f75a7c580:g:8osAAOSwCRRiEOOg, 20 Feb 2022
VW Golf 1.4TSI,"2,250.00",2010,105000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/165333608453?hash=item267ea6a805:g:IDkAAOSwhdJh8~vT, 20 Feb 2022
2009 VW GOLF 2.0TDI 170 GT SPORT  -  NO RESERVE,"1,370.00",2009,206000,Diesel,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/403480354980?hash=item5df14da0a4:g:XikAAOSwdGNiBUBD, 20 Feb 2022
VW Golf MK3 VR6 highline,"4,400.00",1996,80000,Petrol,Manual,2.8,3,Black magic,Hatchback,https://www.ebay.co.uk/itm/134026435971?hash=item1f34991d83:g:RW0AAOSwS8diDRi6, 21 Feb 2022
2007 Volkswagen Golf Gti RARE COLOUR BLUE,"3,401.00",2007,148000,Petrol,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/403478826839?hash=item5df1364f57:g:fSIAAOSwBKdiBZJ5, 21 Feb 2022
2008 Volkswagen Golf 1.9l 5dr HATCHBACK Diesel Manual,"1,140.00",2008,162238,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/203832602540?hash=item2f755eafac:g:W8sAAOSwugNiCmai, 21 Feb 2022
2010 VOLKSWAGEN GOLF 2.0 TDI GTD 5dr,"5,000.00",2010,151000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/194832772845?hash=item2d5cf02eed:g:TbQAAOSw-Blh~uhA, 21 Feb 2022
vw golf mk4  ,650.00,2003,123684,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/313883229943?hash=item4914e5fef7:g:rWQAAOSwXSRiEaBj, 22 Feb 2022
2008 Mk5 Golf Match TDI,655.01,2008,162988,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/144415325014?hash=item219fd2fb56:g:rosAAOSwfvdiC3Ua, 22 Feb 2022
VW Golf 2004 1.6 Fsi,"1,500.00",2004,97164,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/334331215153?hash=item4dd7b17d31:g:8~4AAOSw~YdiAsLL, 22 Feb 2022
Volkswagen Golf 1.4 TSI GT,"10,900.00",2013,67000,Petrol,Automatic,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/165334402989?hash=item267eb2c7ad:g:YIAAAOSwTyliCWRE, 22 Feb 2022
VW Golf mk7 GTD Grey 57k miles 2016 66 reg 2.0 TDI,"14,250.00",2017,57200,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/115259476916?hash=item1ad6000bb4:g:MmgAAOSwQzZhnjmS, 23 Feb 2022
2009 Volkswagen Golf S 1.4 TSI DSG 5dr Hatchback Petrol Automatic,999.00,2011,121500,Petrol,Automatic,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265564010424?hash=item3dd4d937b8:g:qg0AAOSwg7RiFovc, 23 Feb 2022
"Volkswagen Golf GTI, 1.8 Turbo, years MOT, service history, cam belt and clutch.","1,900.00",2003,157000,Petrol,Manual,1.8,3,Black,Hatchback,https://www.ebay.co.uk/itm/125161298079?hash=item1d2431d89f:g:028AAOSw~ldiE80j, 23 Feb 2022
VW Golf 1.6 TDI Match,"4,200.01",2011,80651,Diesel,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/275174468622?hash=item4011ad2c0e:g:daIAAOSw2stiD-jc, 24 Feb 2022
"2017 Volkswagen Golf R MK7.5 DSG, 2 YEARS FULL VW MANUFACTURER WARRANTY, 1 Owner","21,500.00",2018,96000,Petrol,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/154863630245?hash=item240e9777a5:g:INsAAOSwx3BiFLwZ, 24 Feb 2022
2003 Volkswagen Golf estate SE pd130 mk4,"1,100.00",2003,137000,Diesel,Manual,1.9,5,Silver,Estate,https://www.ebay.co.uk/itm/373936899802?hash=item57106046da:g:znMAAOSwNttiAB3L, 24 Feb 2022
2001 VOLKSWAGEN GOLF GTI TURBO ~ LEZ & ULEZ COMPLIANT ~ FULL MOT ~ NO RESERVE,"1,185.00",2001,666318,Petrol,Manual,1.8,3,Blue,Hatchback,https://www.ebay.co.uk/itm/234425795980?hash=item3694ddc58c:g:~LoAAOSwGJpiDmfI, 24 Feb 2022
mk2 golf gti 20vt,"3,600.00",1990,186000,Petrol,Manual,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/115255581684?hash=item1ad5c49bf4:g:V~IAAOSwBN1iDrn7, 24 Feb 2022
"VW GOLF GTI PP PACK FULLY LOADED 57K MILES ""66"" FULL VW SERVICE VW WRTY TILL 23 ","17,900.00",2016,249853,Petrol,Automatic,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/265553279933?hash=item3dd4357bbd:g:Q70AAOSwVw5iDZwJ, 24 Feb 2022
MK4 Golf GT TDI PD130,"1,700.00",2002,151000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/255405042104?hash=item3b7753a9b8:g:hmkAAOSwNMJiGPPx, 25 Feb 2022
Volkswagen Golf MK5 1.4L 160 hp Red GT sport Tsi --> Only 103k Miles <--,"2,350.00",2008,103000,Petrol,Manual,1.4,5,Red,Hatchback,https://www.ebay.co.uk/itm/384744180531?hash=item59948a4b33:g:zGkAAOSwpSJiETKG, 26 Feb 2022
Volkswagen Golf GTI 2.0 TSI,"14,100.00",2015,52000,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/325059487796?hash=item4baf0e2834:g:aBUAAOSwm~FiESo5, 26 Feb 2022
VW Golf 1.4 Petrol Manual 5 Door *Read Description*,"1,100.00",2008,4000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/353917803009?hash=item5267251a01:g:xvAAAOSwQ8FiDn~l, 27 Feb 2022
VOLKSWAGEN GOLF 1.9 TDI 5 DOOR,"2,150.00",1996,58100,Diesel,Manual,1.9,5,White,Hatchback,https://www.ebay.co.uk/itm/304361460221?hash=item46dd5b51fd:g:likAAOSwD0FiDn3~, 27 Feb 2022
vw golf Mk7 1.2 Tsi 30 tax 45mpg,"5,200.00",2013,78000,Petrol,Manual,1.2,3,Black,Hatchback,https://www.ebay.co.uk/itm/393935111616?hash=item5bb85cc5c0:g:1BkAAOSwJ2BiCYHr, 27 Feb 2022
Vw MK6 TDI ,"2,200.00",2009,136000,Disel,Manual,2,5,Grey,Estate,https://www.ebay.co.uk/itm/203839117139?hash=item2f75c21753:g:8osAAOSwCRRiEOOg, 28 Feb 2022
VW Golf SDI 11 months MOT. Starts but goes into limp mode after 10 minutes.,500.00,2007,153000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/194878094927?hash=item2d5fa3be4f:g:v~IAAOSwVsViG5fb, 28 Feb 2022
2007 Volkswagen Golf Gti RARE COLOUR BLUE,"3,350.00",2007,148000,Petrol,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/403495792736?hash=item5df2393060:g:fSIAAOSwBKdiBZJ5, 28 Feb 2022
2012 Volkswagen Golf 1.6 BlueMotion Hatchback Diesel Silver,"5,250.00",2012,84150,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/304377058015?hash=item46de4952df:g:4sAAAOSwilxiHNCl, 1 Mar 2022
VW Golf 2.0T GTI DSG 5/Door Fully Loaded 200BHP Paddle Shift,"5,250.00",2005,101000,Petrol,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/165348275557?hash=item267f867565:g:ss8AAOSwpWNiE6EL, 1 Mar 2022
Golf Cabriolet 2.0   2000,920.00,2000,87510,Petrol,Manual,2,2,Blue,Convertible,https://www.ebay.co.uk/itm/224843417452?hash=item3459b6476c:g:GbsAAOSwduNiCrQi, 1 Mar 2022
VOLKSWAGEN GOLF MK4 2.0 GTI 3 Door Hatchback Tornado Red - ,"1,020.00",2003,105000,Petrol,Manual,2,3,Other,Hatchback,https://www.ebay.co.uk/itm/353934742862?hash=item526827954e:g:S9wAAOSwcPdiGmgx, 1 Mar 2022
Volkswagen Golf Plus SE 2.0 2009,"2,950.00",2009,66000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144434137005?hash=item21a0f207ad:g:rxkAAOSwwwJiGmXB, 2 Mar 2022
2014 VOLKSWAGEN GOLF 2.0 TDI  BLUEMOTION TECH  20 ROAD TAX,"5,995.00",2014,124000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/154877341832?hash=item240f68b088:g:CQ4AAOSwivNiHpWs, 2 Mar 2022
vw golf 1.6 tdi automatic,"4,200.00",2010,91650,Diesel,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/165352010270?hash=item267fbf721e:g:5aAAAOSwf5FiFjMJ, 2 Mar 2022
Volkswagen vw 1.6 diesel automatic golf 5 door black dsg,"4,295.00",2010,98000,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/115270571837?hash=item1ad6a9573d:g:Ur4AAOSwr09iEay6, 2 Mar 2022
VW Volkswagen Golf 1.6 tdi diesel match 3 door 12 months MOT 1 owner from new ,"3,678.00",2011,91500,Diesel,Manual,1.6,3,Blue,Hatchback,https://www.ebay.co.uk/itm/125165294066?hash=item1d246ed1f2:g:buwAAOSwBZJiFLoM, 2 Mar 2022
2009 Volkswagen Golf S 1.4 TSI DSG 5dr Hatchback Petrol Automatic,"4,100.00",2011,121500,Petrol,Automatic,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265564162867?hash=item3dd4db8b33:g:qg0AAOSwg7RiFovc, 2 Mar 2022
VW Golf 1.6 TDI Match,"4,200.00",2011,80651,Diesel,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/275184693359?hash=item401249306f:g:daIAAOSw2stiD-jc, 3 Mar 2022
VW Golf GTD mk6 - White - 5 door - 170hp - 50mpg,"4,999.00",2010,177000,Diesel,Manual,2,5,White,Hatchback,https://www.ebay.co.uk/itm/255411006084?hash=item3b77aeaa84:g:T68AAOSwMIBiHSoV, 2 Mar 2022
2006 (06) VW Golf Plus 1.9 SE TDI PD 5dr | LONG MOT,695.00,2006,211000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/224854962437?hash=item345a667105:g:6sYAAOSwknNiGAfg, 3 Mar 2022
Volkswagen Golf GT 2.0 TDI,"1,270.00",2007,159526,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/115266290987?hash=item1ad668052b:g:-h0AAOSwGn9iF6b6, 3 Mar 2022
2015 VW Golf R DSG 2.0tsi Bluemotion mk7,"18,495.00",2015,64000,Petrol,Semi-Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/144441614356?hash=item21a1642014:g:z9MAAOSwsLBiEUdR, 4 Mar 2022
VW Volkswagen Golf 1.9 TDI Sport - 2004,500.00,2004,162784,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/255404729091?hash=item3b774ee303:g:L6AAAOSwYppiBA-Q, 4 Mar 2022
2011 Golf GTi full leather ,"6,100.00",2011,87000,Petrol,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/175178691867?hash=item28c976b51b:g:YOQAAOSw7oFiG5AE, 4 Mar 2022
2009 VW GOLF PLUS 1.6 TDI SE 1 PREVIOUS OWNER FSH 112k 2 KEYS PART EX TO CLEAR,"1,650.00",2009,112000,Diesel,Manual,1.6,5,Red,Hatchback,https://www.ebay.co.uk/itm/154880004655?hash=item240f91522f:g:reYAAOSweZBiIJ4u, 4 Mar 2022
"05 VW GOLF 2.0 SDI DIESEL, 5 DOOR",600.00,2005,120000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/265571901459?hash=item3dd551a013:g:PsAAAOSwAeFh1gDV, 5 Mar 2022
2010 MK6 Volkswagen Golf 2.0 TDI Match 3 Door,"4,000.00",2010,105000,Diesel,Manual,2,3,Red,Hatchback,https://www.ebay.co.uk/itm/224871006302?hash=item345b5b405e:g:H8AAAOSw0ftiJAsW, 6 Mar 2022
Volkswagen Golf GT Tdi 2010,"1,900.00",2010,216777,Diesel,Manual,2,5,,Hatchback,https://www.ebay.co.uk/itm/134037418710?hash=item1f3540b2d6:g:IeoAAOSwbnRiG5eQ, 6 Mar 2022
2005 Volkswagen Golf 1.6 FSI 5dr Hatchback Petrol automatic ,"2,300.00",2005,85000,Petrol,Automatic,1.6,5,Grey,Hatchback,https://www.ebay.co.uk/itm/175182817023?hash=item28c9b5a6ff:g:kZsAAOSwQ9ViHznB, 7 Mar 2022
VW Golf GT TDI - 1 Former Keeper Low Mileage,"1,950.00",2003,72285,Diesel,Manual,1.9,,Grey,Hatchback,https://www.ebay.co.uk/itm/185319408687?hash=item2b25e5c42f:g:~0AAAOSwf1FiHUIr, 7 Mar 2022
"VW golf mk4, Golf S Auto, 1.6l Petrol, 1999 T reg","1,995.00",1999,54000,Petrol,Automatic,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/115272200456?hash=item1ad6c23108:g:yvAAAOSwd~ZiHLWP, 8 Mar 2022
2008 VW VOLKSWAGEN GOLF GT SPORT TDI AUTO MK5,"2,500.00",2008,133500,Diesel,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/154880917498?hash=item240f9f3ffa:g:VrUAAOSwCkViE~oG, 8 Mar 2022
Volkswagen Golf GTi Turbo - 1999,800.00,1999,182600,Petrol,Manual,1.8,5,Red,Hatchback,https://www.ebay.co.uk/itm/115275334201?hash=item1ad6f20239:g:RicAAOSw3nthkP-T, 7 Mar 2022
VW GOLF GTI MK5 2.0 BLUE,"2,100.01",2005,136000,Petrol,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/334351554511?hash=item4dd8e7d7cf:g:wQIAAOSwvJ5iJJXP, 9 Mar 2022
1999 Mk4 Volkswagen Golf Automatic,910.00,1999,102014,Petrol,Automatic,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265574777893?hash=item3dd57d8425:g:JvkAAOSwAM9iHzmK, 9 Mar 2022
Volkswagen Golf MK6 GTI 2.0 TSI Manual 2009,"5,000.00",2010,127000,Petrol,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/134040886595?hash=item1f35759d43:g:Gz0AAOSwk9NiH4c1, 9 Mar 2022
2011 Golf GTi full leather ,"6,099.00",2011,87000,Petrol,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/175186172541?hash=item28c9e8da7d:g:YOQAAOSw7oFiG5AE, 9 Mar 2022
VW Golf 1.4 Petrol - Excellent cheap little runner with LOW MILES,925.00,2002,82436,Petrol,Manual,1.4,3,Blue,Hatchback,https://www.ebay.co.uk/itm/134040948960?hash=item1f357690e0:g:dywAAOSw~Jdh1CAF, 9 Mar 2022
Vw golf estate se 1.9 ,"1,650.00",2007,125000,Diesel,Manual,1.9,,Black,Estate,https://www.ebay.co.uk/itm/144445373329?hash=item21a19d7b91:g:ktQAAOSw9XxiIo2m, 9 Mar 2022
Volkswagen Golf 1.9 TDI Sport DSG 5dr,"2,395.00",2005,77000,Diesel,Automatic,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/185322456465?hash=item2b26144591:g:tUYAAOSwMzdiH~c2, 9 Mar 2022
VW Golf MK4  Gti 1.8t AUTOMATIC!,"1,995.00",2002,137000,Petrol,Automatic,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/255424614175?hash=item3b787e4f1f:g:oIkAAOSwY-9h3Ggq, 10 Mar 2022
VW GOLF 1.6 MK5 2004 FSI SE PETROL LOW MILEAGE ,746.00,2004,94673,Petrol,Manual,1.6,3,Red,Hatchback,https://www.ebay.co.uk/itm/194892612257?hash=item2d608142a1:g:ADsAAOSwLyRiI3kM, 10 Mar 2022
VW GOLF 2.0 GT TDI ,622.00,2005,148000,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/203850767473?hash=item2f7673dc71:g:BLwAAOSwgEViIODl, 10 Mar 2022
Vw Golf Mk3 2.0 Gti 8v,800.00,1998,102000,Petrol,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/125187059423?hash=item1d25baeedf:g:54kAAOSw2aBiJl9Q, 10 Mar 2022
2005 Volkswagen Golf 1.4 S 80 ,995.00,2005,134000,Petrol,Manual,1.4,5,Silver,Hatchback,https://www.ebay.co.uk/itm/185329383318?hash=item2b267df796:g:XyQAAOSwxCBiJmT4, 10 Mar 2022
VW Golf GT Sport TSI 1.4 Petrol Manual MOT To October,"1,500.00",2007,118800,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/325093289182?hash=item4bb111ecde:g:HjcAAOSwoPNiKb9N, 11 Mar 2022
VW GOLF TDI 2006 MK5 1.9 (TURBO GONE),454.44,2006,176000,Diesel,Manual,1.9,4,Black,Hatchback,https://www.ebay.co.uk/itm/224868580411?hash=item345b363c3b:g:s3EAAOSw8nBiJIW5, 11 Mar 2022
2010 Volkswagen GOLF GTD (MK6),"8,300.00",2010,56000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/325086312304?hash=item4bb0a77770:g:wnkAAOSw9FViI8j7, 12 Mar 2022
vw golf mk6 2.0 tdi,"3,250.00",2009,143000,Diesel,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/275195869139?hash=item4012f3b7d3:g:iBMAAOSwfQRiI3sV, 12 Mar 2022
VW Golf MK4 1.6 Petrol  ,770.00,2003,133100,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/334353010608?hash=item4dd8fe0fb0:g:2IIAAOSwIAZiI1Fj, 12 Mar 2022
VW Golf 2004 1.6 Fsi,671.00,2004,97164,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/334354396032?hash=item4dd9133380:g:8~4AAOSw~YdiAsLL, 13 Mar 2022
"VW Volkswagen Golf GTI 2.0 , Apple Car Play, black, great condition low reserve!",830.00,2000,116000,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/304385245835?hash=item46dec6428b:g:BXUAAOSwkbJiBUC2, 13 Mar 2022
2010 Volkswagen Golf 1.6 TDi  5dr HATCHBACK Diesel Manual,"3,275.00",2010,87000,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/384768142075?hash=item5995f7eafb:g:dacAAOSwQntiH6Il, 13 Mar 2022
